source,record_id,title,year,venue,doi,cited_by_count,query_seed,relevance_note
Crossref,https://doi.org/10.1021/acs.jpcc.5c06258.s011,Realization of the Bonding Limit of Monatomic-Scale Quantum Wires by Mechanical Manipulation,,,10.1021/acs.jpcc.5c06258.s011,0,robot manipulation force limit exploration,exploration;robot;manipulation
Crossref,https://doi.org/10.1021/acs.jpcc.5c06258.s005,Realization of the Bonding Limit of Monatomic-Scale Quantum Wires by Mechanical Manipulation,,,10.1021/acs.jpcc.5c06258.s005,0,robot manipulation force limit exploration,exploration;robot;manipulation
Crossref,https://doi.org/10.1021/acs.jpcc.5c06258.s008,Realization of the Bonding Limit of Monatomic-Scale Quantum Wires by Mechanical Manipulation,,,10.1021/acs.jpcc.5c06258.s008,0,robot manipulation force limit exploration,exploration;robot;manipulation
Crossref,https://doi.org/10.1021/acs.jpcc.5c06258.s013,Realization of the Bonding Limit of Monatomic-Scale Quantum Wires by Mechanical Manipulation,,,10.1021/acs.jpcc.5c06258.s013,0,robot manipulation force limit exploration,exploration;robot;manipulation
Crossref,https://doi.org/10.1021/acs.nanolett.2c00100.s004,Reconfigurable Magnetic Liquid Metal Robot for High-Performance Droplet Manipulation,,,10.1021/acs.nanolett.2c00100.s004,0,robot manipulation force limit exploration,exploration;robot;manipulation
Crossref,https://doi.org/10.1021/acs.nanolett.2c00100.s006,Reconfigurable Magnetic Liquid Metal Robot for High-Performance Droplet Manipulation,,,10.1021/acs.nanolett.2c00100.s006,0,robot manipulation force limit exploration,exploration;robot;manipulation
Crossref,https://doi.org/10.1021/acs.nanolett.2c00100.s003,Reconfigurable Magnetic Liquid Metal Robot for High-Performance Droplet Manipulation,,,10.1021/acs.nanolett.2c00100.s003,0,robot manipulation force limit exploration,exploration;robot;manipulation
Crossref,https://doi.org/10.1021/acs.nanolett.2c00100.s009,Reconfigurable Magnetic Liquid Metal Robot for High-Performance Droplet Manipulation,,,10.1021/acs.nanolett.2c00100.s009,0,robot manipulation force limit exploration,exploration;robot;manipulation
Crossref,https://doi.org/10.1021/acs.nanolett.2c00100.s007,Reconfigurable Magnetic Liquid Metal Robot for High-Performance Droplet Manipulation,,,10.1021/acs.nanolett.2c00100.s007,0,robot manipulation force limit exploration,exploration;robot;manipulation
Crossref,https://doi.org/10.1021/acs.nanolett.2c00100.s011,Reconfigurable Magnetic Liquid Metal Robot for High-Performance Droplet Manipulation,,,10.1021/acs.nanolett.2c00100.s011,0,robot manipulation force limit exploration,exploration;robot;manipulation
Crossref,https://doi.org/10.1021/acs.nanolett.2c00100.s002,Reconfigurable Magnetic Liquid Metal Robot for High-Performance Droplet Manipulation,,,10.1021/acs.nanolett.2c00100.s002,0,robot manipulation force limit exploration,exploration;robot;manipulation
Crossref,https://doi.org/10.1021/acs.nanolett.2c00100.s008,Reconfigurable Magnetic Liquid Metal Robot for High-Performance Droplet Manipulation,,,10.1021/acs.nanolett.2c00100.s008,0,robot manipulation force limit exploration,exploration;robot;manipulation
Crossref,https://doi.org/10.1021/acs.nanolett.2c00100.s005,Reconfigurable Magnetic Liquid Metal Robot for High-Performance Droplet Manipulation,,,10.1021/acs.nanolett.2c00100.s005,0,robot manipulation force limit exploration,exploration;robot;manipulation
Crossref,https://doi.org/10.1021/acs.nanolett.2c00100.s010,Reconfigurable Magnetic Liquid Metal Robot for High-Performance Droplet Manipulation,,,10.1021/acs.nanolett.2c00100.s010,0,robot manipulation force limit exploration,exploration;robot;manipulation
Crossref,https://doi.org/10.1021/acs.nanolett.2c00100.s001,Reconfigurable Magnetic Liquid Metal Robot for High-Performance Droplet Manipulation,,,10.1021/acs.nanolett.2c00100.s001,0,robot manipulation force limit exploration,exploration;robot;manipulation
Crossref,https://doi.org/10.32657/10356/52040,Regional feedback control of robot with application to optical manipulation of biological cells,,,10.32657/10356/52040,0,control barrier functions robot contact manipulation,contact;robot;barrier;control;manipulation
Crossref,https://doi.org/10.47749/t/unicamp.2020.1129354,Reinforcement and imitation learning applied to autonomous aerial robot contro,,,10.47749/t/unicamp.2020.1129354,0,robot exploration without reinforcement learning safety,safe;exploration;robot
Crossref,https://doi.org/10.47328/ufvbbt.2025.434,Reinforcement learning applied to robot navigation,,,10.47328/ufvbbt.2025.434,0,robot exploration without reinforcement learning safety,safe;exploration;robot
Crossref,https://doi.org/10.32657/10356/174724,Reinforcement learning for robot assembly,,,10.32657/10356/174724,0,robot exploration without reinforcement learning safety,safe;exploration;robot
Crossref,https://doi.org/10.70675/394f136ez684dz4cf8z8ff6zd40334b097c1,Reinforcement learning-based control for safe 3D navigation of articulated tracked robot manipulators,,,10.70675/394f136ez684dz4cf8z8ff6zd40334b097c1,0,safe active learning robot control constraints,safe;robot;constraint;control
Crossref,https://doi.org/10.3726/978-1-4539-1497-7/12,Reinterpreting Historical Evidence: The Existence of Numerous Menominee Villages at the Time of Earliest European Contact,,Probing the Past,10.3726/978-1-4539-1497-7/12,0,robot probing contact safety deterministic,safe;contact;robot
Crossref,https://doi.org/10.2139/ssrn.5666913,Road-Adaptive Reinforcement Learning for Safe Active Suspension Control,,,10.2139/ssrn.5666913,0,safe active learning robot control constraints,safe;robot;constraint;control
Crossref,https://doi.org/10.31219/osf.io/dtw43,Robot Manipulation based on Machine Learning,,,10.31219/osf.io/dtw43,0,contact dynamics learning safety robot manipulation,safe;contact;robot;manipulation
Crossref,https://doi.org/10.15368/theses.2019.31,Robot Navigation in Cluttered Environments with Deep Reinforcement Learning,,,10.15368/theses.2019.31,0,robot exploration without reinforcement learning safety,safe;exploration;robot
Crossref,https://doi.org/10.2139/ssrn.4875383,Robot Policy Learning from Demonstrations and Visual Rewards for Sequential Manipulation Tasks,,,10.2139/ssrn.4875383,0,contact dynamics learning safety robot manipulation,safe;contact;robot;manipulation
Crossref,https://doi.org/10.31274/etd-180810-4537,Robot dexterity: from deformable grasping to impulsive manipulation,,,10.31274/etd-180810-4537,0,robot manipulation force limit exploration,exploration;robot;manipulation
Crossref,https://doi.org/10.5821/dissertation-2117-95104,Robot learning from demonstration of force-based manipulation tasks,,,10.5821/dissertation-2117-95104,0,contact dynamics learning safety robot manipulation,safe;contact;robot;manipulation
Crossref,https://doi.org/10.1109/lra.2024.3357432/mm1,RobotGPT: Robot Manipulation Learning from ChatGPT_supp1-3357432.mp4,,,10.1109/lra.2024.3357432/mm1,0,contact dynamics learning safety robot manipulation,safe;contact;robot;manipulation
Crossref,https://doi.org/10.3403/pdisotr20218,Robotics - Safety design for industrial robot systems,,,10.3403/pdisotr20218,0,robot probing contact safety deterministic,safe;contact;robot
Crossref,https://doi.org/10.3403/30362063,Robotics. Safety requirements,,,10.3403/30362063,0,robot probing contact safety deterministic,safe;contact;robot
Crossref,https://doi.org/10.3403/30122369,Robots for industrial environments. Safety requirements,,,10.3403/30122369,0,robot probing contact safety deterministic,safe;contact;robot
Crossref,https://doi.org/10.3403/30197757,Robots for industrial environments. Safety requirements,,,10.3403/30197757,0,robot probing contact safety deterministic,safe;contact;robot
Crossref,https://doi.org/10.1109/lra.2025.3623007/mm1,Robust Admittance Control of an Electric Underwater Manipulator for Precise Motion and Safe Contact Inspection of Hydraulic Structures_supp1-3623007.mp4,,,10.1109/lra.2025.3623007/mm1,0,safe control robot contact constraints,safe;contact;robot;constraint;control
Crossref,https://doi.org/10.1109/tro.2024.3422053/mm1,Robust Pivoting Manipulation Using Contact Implicit Bilevel Optimization_supp1-3422053.mp4,,,10.1109/tro.2024.3422053/mm1,0,contact rich manipulation safety verification,safe;contact;manipulation
Crossref,https://doi.org/10.3403/pdcents1459,Rough-terrain trucks - Safety requirements and verification,,,10.3403/pdcents1459,0,contact rich manipulation safety verification,safe;contact;manipulation
Crossref,https://doi.org/10.3403/bsiso10896,Rough-terrain trucks. Safety requirements and verification,,,10.3403/bsiso10896,0,contact rich manipulation safety verification,safe;contact;manipulation
Crossref,https://doi.org/10.3403/pdcentr1459,Rough-terrain trucks. Safety requirements and verification,,,10.3403/pdcentr1459,0,contact rich manipulation safety verification,safe;contact;manipulation
Crossref,https://doi.org/10.1109/lra.2024.3396368/mm1,SRL-VIC: A Variable Stiffness-based Safe Reinforcement Learning for Contact-rich Robotic Tasks_supp1-3396368.mp4,,,10.1109/lra.2024.3396368/mm1,0,safe exploration robotics contact rich manipulation,safe;contact;exploration;robot;manipulation
Crossref,https://doi.org/10.1109/lra.2025.3609669/mm1,Safe Autonomous Environmental Contact for Soft Robots Using Control Barrier Functions_supp1-3609669.mp4,,,10.1109/lra.2025.3609669/mm1,0,safe control robot contact constraints,safe;contact;robot;barrier;constraint
Crossref,https://doi.org/10.36227/techrxiv.14842245,Safe Deployment of a Reinforcement Learning Robot Using Self Stabilization,,,10.36227/techrxiv.14842245,0,safe active learning robot control constraints,safe;robot;constraint;control
Crossref,https://doi.org/10.36227/techrxiv.14842245.v1,Safe Deployment of a Reinforcement Learning Robot Using Self Stabilization,,,10.36227/techrxiv.14842245.v1,0,safe active learning robot control constraints,safe;robot;constraint;control
Crossref,https://doi.org/10.36227/techrxiv.14842245.v2,Safe Deployment of a Reinforcement Learning Robot Using Self Stabilization,,,10.36227/techrxiv.14842245.v2,0,safe active learning robot control constraints,safe;robot;constraint;control
Crossref,https://doi.org/10.1109/tpami.2026.3664937/mm1,Safe Fairness Guarantees Without Demographics in Classification: Spectral Uncertainty Set Perspective_supp1-3664937.pdf,,,10.1109/tpami.2026.3664937/mm1,0,safe set expansion robotics exploration,safe;exploration;robot
Crossref,https://doi.org/10.1109/lra.2024.3458597/mm1,Safe Human Dual-Robot Interaction Based on Control Barrier Functions and Cooperation Functions_supp1-3458597.mp4,,,10.1109/lra.2024.3458597/mm1,0,safe physical interaction robot exploration,safe;exploration;robot;barrier;control
Crossref,https://doi.org/10.2139/ssrn.4334523,Safe Human-Robot Interaction for Active Upper-Limb Rehabilitation in Dynamic Environments,,,10.2139/ssrn.4334523,0,safe physical interaction robot exploration,safe;exploration;robot
Crossref,https://doi.org/10.1109/ton.2025.3550732/mm1,Safe Learning in Stochastic Continuum-Armed Bandit With Constraints and Its Application to Network Resource Management_supp1-3550732.pdf,,,10.1109/ton.2025.3550732/mm1,0,safe active learning robot control constraints,safe;robot;constraint;control
Crossref,https://doi.org/10.21203/rs.3.rs-9108014/v1,Safe Model-Free Q-Learning for Discrete-Time Fully Cooperative Multi-Input Systems with State and Control Constraints via Control Barrier Functions,,,10.21203/rs.3.rs-9108014/v1,0,safe active learning robot control constraints,safe;robot;barrier;constraint;control
Crossref,https://doi.org/10.1109/tii.2024.3391934/mm1,Safe Multiagent Learning With Soft Constrained Policy Optimization in Real Robot Control_supp1-3391934.mp4,,,10.1109/tii.2024.3391934/mm1,0,safe active learning robot control constraints,safe;robot;constraint;control
Crossref,https://doi.org/10.5194/egusphere-egu21-15702,Safe Navigation and Visual Odometry-based Localization for Planetary Exploration Rovers&amp;#160;,,,10.5194/egusphere-egu21-15702,0,safe model based exploration robotics,safe;exploration;robot
Crossref,https://doi.org/10.2139/ssrn.5334373,Safe Policy Exploration Improvement Via Subgoals,,,10.2139/ssrn.5334373,0,safe set expansion robotics exploration,safe;exploration;robot
Crossref,https://doi.org/10.2139/ssrn.5059808,Safe Policy Exploration Improvement Via Subgoals,,,10.2139/ssrn.5059808,0,safe set expansion robotics exploration,safe;exploration;robot
Crossref,https://doi.org/10.36227/techrxiv.176231756.64573080/v1,Safe Reinforcement Learning for Human-Robot Shared Control,,,10.36227/techrxiv.176231756.64573080/v1,0,safe active learning robot control constraints,safe;robot;constraint;control
Crossref,https://doi.org/10.1109/lra.2024.3488402/mm1,Safe Reinforcement Learning of Robot Trajectories in the Presence of Moving Obstacles_supp1-3488402.mp4,,,10.1109/lra.2024.3488402/mm1,0,safe active learning robot control constraints,safe;robot;constraint;control
Crossref,https://doi.org/10.36227/techrxiv.176238017.78871027/v1,Safe Urban Delivery by a Mobile Robot via CLF-CBF-QP Control Under Dynamic Obstacles,,,10.36227/techrxiv.176238017.78871027/v1,0,safe active learning robot control constraints,safe;robot;constraint;control
Crossref,https://doi.org/10.36227/techrxiv.172114904.44789755/v1,Safe and Time-Efficient Exploration in Reinforcement Learning-Based Control of Vehicle Thermal System,,,10.36227/techrxiv.172114904.44789755/v1,0,safe model based exploration robotics,safe;exploration;robot;control
Crossref,https://doi.org/10.36227/techrxiv.172114904.44789755/v2,Safe and Time-Efficient Exploration in Reinforcement Learning-Based Control of Vehicle Thermal System,,,10.36227/techrxiv.172114904.44789755/v2,0,safe model based exploration robotics,safe;exploration;robot;control
Crossref,https://doi.org/10.17918/etd-4432,"Safe set maneuverability, restoration, and protection for aircraft",,,10.17918/etd-4432,0,safe set expansion robotics exploration,safe;exploration;robot
Crossref,https://doi.org/10.1109/tro.2024.3400975/mm1,Safe set-based trajectory planning for robotic manipulators_supp1-3400975.mp4,,,10.1109/tro.2024.3400975/mm1,0,safe set expansion robotics exploration,safe;exploration;robot
Crossref,https://doi.org/10.21203/rs.3.rs-9441537/v1,SafeNav: A Safety-Constrained Reinforcement Learning Framework for Autonomous Mobile Robot Navigation with Collision-Aware Path Planning,,,10.21203/rs.3.rs-9441537/v1,0,robot exploration without reinforcement learning safety,safe;exploration;robot
Crossref,https://doi.org/10.22541/au.174538993.38065301/v1,Safety-Critical Control of Impulsive Systems via Control Barrier Functions,,,10.22541/au.174538993.38065301/v1,0,control barrier functions robot contact manipulation,safe;contact;robot;barrier;control
